632,620,619,607,633,633,608,643,650,609
632,620,619,608,633,633,608,643,650,609
632,620,619,607,633,633,609,643,650,609
632,620,618,607,633,633,609,643,650,609
632,620,619,607,633,633,609,643,650,609
632,620,619,607,633,633,608,643,650,609
632,620,619,607,633,633,609,643,650,609
632,620,619,607,633,633,608,643,650,609
632,620,619,607,633,633,608,643,650,609
632,620,610,607,633,633,608,643,650,609
632,620,619,607,633,633,608,643,650,609
632,620,618,607,633,633,608,643,650,609
632,620,591,607,633,633,609,643,650,609
632,620,596,607,633,633,608,643,650,609
632,620,617,607,632,632,609,643,650,609
632,620,617,607,632,631,609,642,650,609
632,620,616,607,631,631,609,642,650,609
632,620,616,606,631,631,609,642,650,609
632,620,580,605,629,629,609,641,650,608
632,620,604,602,626,625,610,640,650,608
632,620,611,598,622,622,610,638,650,607
631,620,597,593,619,618,610,637,650,607
631,619,585,588,615,614,610,636,650,607
630,618,591,580,605,604,611,633,650,606
630,616,597,568,587,584,611,624,650,602
630,613,597,553,559,556,612,607,650,596
629,608,595,536,528,526,613,592,650,585
629,600,594,517,498,496,614,564,651,563
627,591,592,501,480,480,614,541,651,547
625,582,587,491,471,470,614,523,649,532
622,571,582,478,460,459,614,503,645,516
619,561,575,465,450,449,610,485,639,501
612,552,567,453,441,440,600,470,630,491
607,546,559,446,436,435,586,462,618,488
602,541,550,443,433,433,570,455,602,485
597,535,542,441,432,432,551,451,568,483
594,532,536,441,432,432,534,449,547,483
591,530,532,442,432,432,517,446,530,483
589,528,528,444,433,433,500,445,450,484
586,526,525,445,434,434,487,444,437,485
584,525,523,447,435,435,475,446,490,484
579,523,519,449,436,436,465,447,480,484
574,523,516,452,437,437,460,447,508,483
571,524,514,454,438,439,456,447,505,481
569,524,513,456,440,440,454,448,502,481
569,524,513,457,440,440,452,447,478,481
568,524,513,457,441,441,452,447,503,481
568,525,514,459,441,441,452,446,502,482
568,525,516,460,442,442,454,446,497,483
569,526,517,461,442,443,455,447,493,484
569,526,518,461,443,443,456,448,490,485
570,527,520,462,444,444,459,450,475,488
571,529,523,462,444,444,467,455,521,494
573,533,526,462,445,444,478,459,530,497
577,540,532,464,447,448,498,467,548,503
584,556,541,471,455,457,530,486,574,521
591,580,555,496,477,480,567,525,602,556
599,596,582,544,507,511,592,569,624,581
608,607,604,574,550,553,604,596,637,591
615,612,614,589,582,584,608,620,643,595
619,615,621,598,600,601,609,629,647,598
621,616,625,602,611,612,609,635,649,601
623,616,628,606,620,621,609,640,651,604
624,617,630,608,627,627,609,642,651,606
626,617,631,610,631,631,609,643,652,608
626,617,631,611,634,635,607,644,653,609
626,617,632,613,638,638,605,646,653,609
627,618,632,615,642,642,608,647,653,609
628,618,633,618,644,644,609,648,654,609
629,619,635,620,645,645,609,648,655,610
630,619,636,622,645,645,610,648,655,610
630,620,636,623,645,645,610,648,655,610
630,620,637,623,645,645,610,648,655,610
630,620,637,623,645,646,611,648,655,610
631,620,637,624,645,645,610,648,655,610
631,620,637,624,645,645,610,648,655,610
631,620,637,623,645,645,611,648,655,610
631,620,637,623,645,645,611,647,654,610
632,620,637,623,645,645,611,647,654,610
632,619,637,623,644,644,611,647,654,611
632,620,637,623,644,644,610,647,654,610
632,620,636,622,644,644,610,647,654,611
632,620,636,622,644,644,610,647,654,611
632,620,636,622,644,644,610,647,654,610
632,620,636,622,644,644,611,647,654,610
632,620,636,621,643,644,610,646,654,610
633,620,636,622,643,643,610,646,654,611
633,620,636,621,643,643,610,646,654,610
633,620,636,621,643,643,610,646,654,610
633,620,636,621,643,643,610,646,654,610
633,620,635,620,643,643,610,646,653,610
633,620,635,620,643,643,610,646,653,610
633,620,635,620,643,643,610,646,653,610
633,620,635,620,642,642,610,646,653,610
633,620,635,619,642,642,610,646,653,610
633,620,634,618,642,642,610,646,653,610
633,620,634,618,642,642,610,646,653,610
633,620,633,617,642,641,610,645,653,610
634,620,633,615,641,641,609,645,652,610
