544.75,608.54,616.01,616.88,0,0
616.99,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.88,617.99,618.00,0,0
618.00,618.00,618.00,618.00,0,0
618.00,618.88,618.99,619.00,0,0
619.00,619.00,619.00,619.88,0,0
619.99,620.00,620.00,620.00,0,0
620.00,620.88,620.99,621.00,0,0
621.00,621.88,621.99,622.00,0,0
621.12,621.90,621.99,622.00,0,0
622.00,622.00,622.00,622.00,0,0
622.00,622.88,622.99,623.00,0,0
623.00,623.00,623.00,623.00,0,0
623.00,623.00,623.00,623.00,0,0
623.00,623.00,623.00,623.88,0,0
623.10,623.90,623.99,624.00,0,0
624.00,624.88,624.99,625.00,0,0
625.00,625.00,625.00,625.00,0,0
625.00,625.00,625.00,625.00,0,0
625.00,625.00,625.88,625.99,0,0
625.12,625.90,625.99,626.00,0,0
625.12,625.90,625.99,626.00,0,0
626.00,626.00,626.00,626.00,0,131
626.00,626.88,626.99,627.00,0,339
627.00,627.00,627.00,627.88,0,572
627.99,628.00,628.00,628.00,0,656
628.88,628.99,629.00,629.00,0,690
629.88,629.99,630.00,630.00,0,738
630.00,630.88,630.99,631.00,0,768
631.00,631.00,631.88,631.99,0,790
632.00,632.00,632.00,632.00,0,812
632.00,632.00,632.88,632.99,0,831
633.00,633.00,633.00,633.00,38,841
633.00,633.00,633.00,633.00,197,865
633.88,633.99,634.00,634.00,370,891
634.00,634.00,634.00,634.88,417,907
634.99,635.00,635.00,635.00,485,917
635.00,635.00,635.00,635.88,543,929
635.99,636.00,636.00,636.00,596,939
636.88,636.99,637.00,637.00,601,944
637.00,637.00,637.00,637.00,624,947
637.88,637.99,638.00,638.00,634,949
638.00,638.00,638.00,638.00,620,950
638.88,638.99,639.00,639.00,649,951
639.00,639.00,639.00,639.00,639,952
639.00,639.00,639.00,639.00,660,953
639.00,639.00,639.00,639.00,659,954
639.00,639.00,639.00,639.00,665,955
639.88,639.99,639.12,639.01,666,955
639.88,639.10,639.90,639.99,669,955
640.00,640.00,640.00,640.00,671,956
640.00,640.00,640.00,640.00,668,956
640.00,640.00,640.00,640.00,665,955
640.00,640.00,640.00,640.00,669,956
640.00,640.00,640.00,640.00,673,956
640.00,640.00,640.00,640.00,669,955
640.00,640.00,640.00,640.00,689,954
640.00,640.00,640.00,640.00,664,950
640.00,640.00,640.00,640.00,619,944
640.00,640.00,640.00,640.00,594,933
639.12,639.90,639.99,639.12,527,921
639.01,639.00,639.00,639.00,380,902
639.00,639.00,639.00,639.00,222,869
638.12,638.01,638.00,637.12,0,789
636.13,636.02,635.12,634.13,0,654
633.13,633.02,632.12,631.13,0,326
630.13,629.13,628.13,627.13,0,0
626.13,625.13,625.02,624.12,0,0
623.13,623.02,622.12,622.01,0,0
621.12,621.01,621.00,621.00,0,0
620.12,620.01,620.00,620.00,0,0
619.12,619.01,619.00,619.00,0,0
618.12,618.01,618.00,618.00,0,0
618.00,618.00,618.00,617.12,0,0
617.01,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.00,617.00,617.00,0,0
617.00,617.88,617.99,618.00,0,0
618.00,618.00,618.00,618.00,0,0
618.00,618.00,618.88,618.99,0,0
619.00,619.00,619.00,619.00,0,0
619.00,619.00,619.88,619.99,0,0
620.00,620.00,620.00,620.00,0,0
620.00,620.00,620.00,620.00,0,0
620.00,620.88,620.99,621.00,0,0
621.00,621.88,621.99,622.00,0,0
622.00,622.00,622.88,622.99,0,0
623.00,623.00,623.00,623.00,0,0
623.00,623.88,623.99,624.00,0,0
624.00,624.00,624.00,624.00,0,0
624.00,624.88,624.99,625.00,0,0
624.12,624.90,624.99,625.00,0,0
624.12,624.90,624.99,625.00,0,0
625.00,625.00,625.00,625.00,0,0
624.12,624.90,624.99,625.00,0,0
624.12,624.90,624.99,625.00,0,0
624.12,624.90,624.99,625.00,0,0
