554.46,619.39,626.99,627.88,0,0
627.99,628.00,628.00,628.00,0,0
628.00,628.00,628.00,628.00,0,0
628.00,628.88,628.99,628.12,0,0
628.01,628.88,628.99,629.00,0,0
628.12,628.90,628.99,629.00,0,0
628.12,628.90,628.10,628.90,0,0
628.10,628.01,628.00,628.00,0,0
628.00,628.00,628.00,628.00,0,0
627.12,627.90,627.99,628.00,0,0
627.12,627.01,627.00,627.00,0,0
627.00,627.00,627.00,627.00,0,0
627.00,627.00,627.00,627.00,0,0
627.00,627.00,627.00,627.00,0,0
627.00,627.88,627.99,628.00,0,0
628.00,628.00,628.00,628.00,0,0
628.00,628.00,628.00,628.00,0,0
628.00,628.00,628.00,628.00,0,0
628.00,628.88,628.10,628.90,0,0
628.10,628.90,628.99,629.00,0,0
628.12,628.90,628.99,629.00,0,0
629.00,629.00,629.00,629.00,0,0
629.00,629.00,629.00,629.00,0,0
629.00,629.00,629.00,629.00,0,0
629.00,629.88,629.99,630.00,0,0
630.88,630.99,631.88,631.99,0,0
632.00,632.88,632.99,633.00,0,0
633.00,633.88,633.99,634.88,0,0
634.99,635.00,635.88,635.99,0,0
636.00,636.00,636.88,636.99,0,0
637.00,637.00,637.00,637.88,0,0
637.99,638.00,638.00,638.00,0,0
638.00,638.00,638.00,638.00,0,0
638.00,638.00,638.00,638.00,0,0
638.00,638.00,638.00,638.00,0,0
638.00,638.00,638.00,638.00,0,0
638.00,638.00,638.00,638.00,0,0
637.12,637.90,637.10,637.90,0,0
637.99,638.00,638.88,638.99,0,0
639.00,639.88,639.99,640.00,0,0
640.00,640.00,640.00,640.00,0,0
640.00,640.00,640.00,640.00,0,0
640.00,640.00,640.00,640.00,0,0
640.00,640.00,640.00,640.00,0,0
640.00,640.00,640.00,640.00,0,0
640.00,640.00,640.00,640.00,0,0
640.00,640.00,640.00,640.00,0,0
640.00,640.00,640.00,640.00,0,0
640.00,640.00,639.12,639.90,0,0
639.10,639.01,639.00,639.00,0,0
639.00,639.00,639.00,639.00,0,0
638.12,638.01,638.00,638.00,0,0
638.00,637.12,637.01,637.00,0,0
637.00,637.00,637.00,636.12,0,0
635.13,635.02,635.00,634.12,0,0
633.13,633.02,633.00,632.12,0,0
632.01,631.12,631.01,631.00,0,0
630.12,630.01,630.00,630.00,0,0
629.12,629.90,629.99,630.00,0,0
630.00,630.88,630.99,631.00,0,0
630.12,630.90,630.99,631.00,0,0
631.00,631.00,631.00,631.88,0,0
631.99,632.00,632.00,632.00,0,0
632.00,632.00,632.00,632.00,0,331
632.00,632.00,632.00,631.12,399,741
631.01,631.00,631.00,631.00,740,872
631.00,630.12,630.01,630.00,884,941
629.12,628.13,627.13,626.13,928,959
624.25,623.15,621.25,619.26,945,964
616.38,615.16,613.25,612.15,952,967
609.37,608.16,606.25,605.15,956,969
603.25,603.03,602.12,602.01,958,972
602.00,601.12,601.01,600.12,960,975
599.13,598.13,597.13,597.02,960,976
596.12,596.01,596.00,595.12,961,977
595.01,595.00,595.00,594.12,961,978
592.25,592.03,591.12,591.01,961,979
591.88,591.99,592.00,592.00,961,979
592.00,591.12,591.01,590.12,961,980
590.01,590.00,590.00,590.88,961,979
591.87,592.87,593.87,593.98,959,977
595.76,595.97,596.00,596.00,960,978
596.00,596.00,596.00,596.00,960,979
596.00,596.00,596.00,596.00,958,978
596.88,596.99,597.00,597.88,960,979
597.99,598.00,598.00,598.00,957,979
598.00,597.12,597.01,597.88,950,973
599.75,600.85,601.87,603.75,935,960
608.39,610.69,611.85,612.86,824,745
616.52,617.83,619.75,621.74,0,0
625.50,629.47,633.47,636.59,0,0
639.60,641.72,642.85,642.98,0,0
643.88,643.99,644.88,644.99,0,0
645.00,645.00,645.00,645.00,0,0
645.00,645.00,645.00,645.00,0,0
645.00,644.12,644.01,644.00,0,0
643.12,643.01,643.00,643.00,0,0
642.12,642.01,641.12,641.01,0,0
640.12,639.13,638.13,637.13,0,0
635.25,634.15,633.13,633.02,0,0
632.12,632.01,631.12,631.01,0,0
631.00,631.00,631.00,631.00,0,0
630.12,630.90,630.10,630.01,0,0
629.12,629.01,629.00,628.12,0,0
627.13,627.02,627.00,627.00,0,0
626.12,626.01,626.00,626.00,0,0
626.00,626.00,626.00,626.00,0,0
625.12,625.01,625.00,625.00,0,0
625.00,625.00,625.00,625.00,0,0
625.00,625.00,625.00,625.00,0,0
625.00,625.00,625.00,625.00,0,0
625.00,625.00,625.00,625.00,0,0
624.12,624.90,624.99,625.00,0,0
624.12,624.01,624.00,624.00,0,0
624.00,624.00,623.12,623.01,0,0
623.00,623.00,623.00,622.12,0,0
621.13,621.02,621.00,621.00,0,0
621.00,621.00,621.00,620.12,0,0
620.01,620.00,620.00,620.00,0,0
620.00,620.00,620.00,620.00,0,0
