539.45,602.62,610.02,610.89,0,0
610.99,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.00,0,0
611.00,611.00,611.00,611.88,0,0
611.10,611.01,611.00,611.00,0,0
611.00,611.88,611.10,611.01,0,0
611.00,611.88,611.99,612.00,0,0
611.12,611.01,611.88,611.99,0,0
611.12,611.90,611.99,612.00,0,0
611.12,611.90,611.99,612.00,0,0
612.00,612.00,612.00,612.00,0,0
612.00,612.00,612.00,612.00,0,0
612.00,612.88,612.99,613.00,0,0
613.00,613.00,613.00,613.00,0,0
613.00,613.88,613.99,614.00,0,0
613.12,613.90,613.99,614.00,0,0
613.12,613.90,613.99,614.00,0,41
613.12,613.90,613.99,614.00,0,94
613.12,613.90,613.10,613.90,0,64
613.10,613.01,613.00,613.00,232,514
612.12,612.01,612.00,611.12,565,709
610.13,610.02,609.12,608.13,736,806
607.13,605.25,604.15,603.13,809,865
602.13,600.25,599.15,598.13,862,896
596.25,595.15,594.13,592.25,895,920
590.26,589.15,589.02,588.12,912,930
588.01,587.12,587.01,587.00,916,933
586.12,585.13,585.02,585.00,923,938
584.12,583.13,583.02,583.00,926,941
582.12,582.01,582.00,581.12,929,943
581.01,580.12,580.01,579.12,933,946
579.01,578.12,578.01,578.00,935,948
578.00,577.12,577.01,577.00,936,949
577.00,576.12,576.01,576.00,937,950
576.00,576.00,576.00,575.12,938,951
575.01,574.12,574.01,573.12,941,951
573.01,572.12,572.01,572.00,944,954
572.00,571.12,571.01,571.00,946,955
571.00,571.00,570.12,570.01,947,955
570.00,569.12,569.01,569.00,948,955
569.88,569.99,570.00,570.00,948,955
570.00,570.00,570.00,570.00,949,955
570.00,570.00,570.00,570.00,947,953
570.88,570.10,570.01,570.00,947,954
570.88,570.10,570.90,570.99,946,953
571.00,571.00,571.00,571.00,946,954
571.00,571.00,571.00,571.00,946,952
571.00,571.00,570.12,570.01,945,951
570.00,570.00,570.00,570.00,946,953
570.88,570.99,570.12,570.90,945,952
570.99,571.00,571.00,571.00,944,952
571.00,571.00,571.00,571.00,944,952
571.00,571.00,571.88,571.99,943,950
572.00,572.00,572.00,572.00,942,949
572.00,572.00,572.00,572.00,941,948
572.88,572.10,572.01,572.88,939,945
572.99,573.00,573.00,573.00,937,944
573.88,573.10,573.01,573.88,936,944
573.99,574.00,574.00,574.00,939,948
574.00,574.00,574.00,574.00,939,950
574.00,574.00,574.00,574.00,939,950
574.00,574.00,574.00,574.00,938,949
574.00,574.00,574.00,574.00,931,943
574.88,574.99,575.00,575.00,920,930
575.88,575.99,576.00,576.88,899,904
577.87,578.87,579.87,580.87,843,830
581.87,581.98,582.88,582.99,783,749
583.00,583.00,583.88,583.99,653,607
585.76,586.86,586.98,587.88,229,148
588.87,589.87,590.87,590.98,92,62
591.88,592.87,592.98,593.00,0,0
593.88,593.99,594.00,594.00,0,0
594.00,594.88,594.99,595.00,0,0
594.12,594.90,594.99,595.00,0,0
595.00,595.88,595.99,596.88,0,0
597.87,598.87,599.87,600.87,0,0
601.87,602.87,603.87,604.87,0,0
605.87,606.87,607.87,608.87,0,0
608.98,610.76,610.97,611.88,0,0
612.87,613.87,614.87,614.98,0,0
615.88,616.87,616.98,617.88,0,0
617.99,618.88,618.99,619.88,0,0
619.99,620.88,620.99,621.00,0,0
621.00,621.88,621.99,622.88,0,0
622.99,623.00,623.00,623.00,0,0
623.00,623.88,623.99,624.00,0,0
624.88,624.99,625.00,625.88,0,0
625.99,626.00,626.00,626.00,0,0
626.88,626.99,627.00,627.00,0,0
627.00,627.88,627.99,628.00,0,0
628.00,628.88,628.99,629.00,0,0
629.00,629.00,629.88,629.99,0,0
630.00,630.00,630.00,630.00,0,0
630.00,630.00,630.88,630.99,0,0
631.00,631.00,631.00,631.00,0,0
631.00,631.00,631.00,631.00,0,0
631.00,631.88,631.99,632.00,0,0
632.00,632.00,632.00,632.00,0,0
632.00,632.00,632.00,632.00,0,0
632.00,632.00,632.00,632.00,0,0
632.00,632.00,632.00,632.00,0,0
632.00,632.00,632.00,632.00,0,0
