464,12588,10396,1849,1111,4361,464,12588,10396,1849,1111,4361
420,12500,10336,2595,-32,4485,420,12500,10336,2595,-32,4485
492,12692,10356,-31,17,8,492,12692,10356,-31,17,8
448,12620,10444,46,17,-4,448,12620,10444,46,17,-4
496,12588,10588,-13,-39,-29,496,12588,10588,-13,-39,-29
460,12644,10440,21,-10,-13,460,12644,10440,21,-10,-13
488,12732,10332,88,-21,-15,488,12732,10332,88,-21,-15
448,12604,10288,-50,97,24,448,12604,10288,-50,97,24
356,12660,10480,90,-8,-35,356,12660,10480,90,-8,-35
588,12608,10392,107,61,117,588,12608,10392,107,61,117
516,12688,10416,109,150,283,516,12688,10416,109,150,283
64,12532,10056,-593,664,1392,64,12532,10056,-593,664,1392
944,12788,9856,484,2666,2736,944,12788,9856,484,2666,2736
416,12772,11572,4160,3408,3981,416,12772,11572,4160,3408,3981
532,13256,10020,4341,2597,5265,532,13256,10020,4341,2597,5265
1184,13556,8776,2463,1075,4899,1184,13556,8776,2463,1075,4899
2972,14856,8604,422,-2500,5863,2972,14856,8604,422,-2500,5863
3824,13864,8164,1991,-157,2829,3824,13864,8164,1991,-157,2829
2432,13332,9236,1945,-544,1057,2432,13332,9236,1945,-544,1057
2516,13872,8276,3984,-670,38,2516,13872,8276,3984,-670,38
3056,15024,7964,6983,-993,-166,3056,15024,7964,6983,-993,-166
2920,14684,6492,9351,-768,-599,2920,14684,6492,9351,-768,-599
2600,16024,5248,7641,-1448,-702,2600,16024,5248,7641,-1448,-702
2520,16408,3648,3577,-624,-741,2520,16408,3648,3577,-624,-741
2724,16528,3764,1385,-405,-539,2724,16528,3764,1385,-405,-539
2460,16680,4364,-3441,-91,-385,2460,16680,4364,-3441,-91,-385
2464,17372,4284,-15415,-192,-564,2464,17372,4284,-15415,-192,-564
3204,16276,6604,-20002,1836,1061,3204,16276,6604,-20002,1836,1061
1056,12312,8648,-1524,636,3134,1056,12312,8648,-1524,636,3134
3024,12392,8908,-3248,1625,479,3024,12392,8908,-3248,1625,479
2140,13736,11364,-85,322,882,2140,13736,11364,-85,322,882
2620,12632,9692,-827,-711,627,2620,12632,9692,-827,-711,627
2896,12864,9588,517,-1017,-392,2896,12864,9588,517,-1017,-392
2644,13660,9596,770,-251,-461,2644,13660,9596,770,-251,-461
2740,13172,9696,1269,-627,-418,2740,13172,9696,1269,-627,-418
2724,13288,9616,2683,-1501,-604,2724,13288,9616,2683,-1501,-604
2588,13784,9048,3590,-1398,-359,2588,13784,9048,3590,-1398,-359
2960,13364,7204,14936,-1972,381,2960,13364,7204,14936,-1972,381
3180,15180,6548,16108,-2273,-418,3180,15180,6548,16108,-2273,-418
2568,16304,3020,23382,-1241,466,2568,16304,3020,23382,-1241,466
3268,17224,368,7268,-1430,-1381,3268,17224,368,7268,-1430,-1381
3180,17532,-1220,1841,-80,-297,3180,17532,-1220,1841,-80,-297
2984,16744,-492,-3934,-58,-420,2984,16744,-492,-3934,-58,-420
2860,17020,992,-10131,599,-555,2860,17020,992,-10131,599,-555
2612,16652,3088,-12717,-7,-178,2612,16652,3088,-12717,-7,-178
2812,16500,4760,-17813,68,575,2812,16500,4760,-17813,68,575
2676,16428,6548,-19207,699,2712,2676,16428,6548,-19207,699,2712
2520,11848,5860,-5033,2689,1925,2520,11848,5860,-5033,2689,1925
3488,13700,10792,-3009,2053,1562,3488,13700,10792,-3009,2053,1562
2632,12880,10276,-1234,181,555,2632,12880,10276,-1234,181,555
3108,13040,9636,766,-722,-314,3108,13040,9636,766,-722,-314
3352,14048,8804,-92,-554,-304,3352,14048,8804,-92,-554,-304
3328,13456,8912,-289,-259,-375,3328,13456,8912,-289,-259,-375
3300,13612,9100,1603,-324,-280,3300,13612,9100,1603,-324,-280
3188,13276,8672,3804,-564,-190,3188,13276,8672,3804,-564,-190
3072,12980,8892,11867,-2065,-1029,3072,12980,8892,11867,-2065,-1029
3312,14640,5752,14800,-3246,-2118,3312,14640,5752,14800,-3246,-2118
2716,16972,4224,17771,-2189,-1369,2716,16972,4224,17771,-2189,-1369
2888,15988,896,9164,-2202,-1971,2888,15988,896,9164,-2202,-1971
2720,16832,-588,7267,-722,-1056,2720,16832,-588,7267,-722,-1056
2540,17000,-256,3970,-699,-517,2540,17000,-256,3970,-699,-517
2460,16568,-1320,1687,224,-389,2460,16568,-1320,1687,224,-389
2452,17248,-496,-2444,15,83,2452,17248,-496,-2444,15,83
2472,19560,1060,-20428,-35,1784,2472,19560,1060,-20428,-35,1784
3168,17088,768,-28148,1549,2630,3168,17088,768,-28148,1549,2630
