2300,-572,15336,12368,2541,4361,2300,-572,15336,12368,2541,4361
2452,-648,15720,14881,1988,4781,2452,-648,15720,14881,1988,4781
1388,1168,15800,12244,-1559,-813,1388,1168,15800,12244,-1559,-813
2072,3604,15708,13835,-1780,-603,2072,3604,15708,13835,-1780,-603
1948,6120,15032,14019,255,124,1948,6120,15032,14019,255,124
1788,8080,14668,10396,-251,-237,1788,8080,14668,10396,-251,-237
2436,8492,13776,6809,368,-910,2436,8492,13776,6809,368,-910
1500,9040,13712,4611,-748,-861,1500,9040,13712,4611,-748,-861
1920,10808,12740,-3118,-1511,-1191,1920,10808,12740,-3118,-1511,-1191
2032,10480,14824,-13427,-1992,663,2032,10480,14824,-13427,-1992,663
2012,7236,13840,-27708,5880,526,2012,7236,13840,-27708,5880,526
1796,2064,15920,-23328,-1772,894,1796,2064,15920,-23328,-1772,894
2200,-1732,15708,-19173,-1162,1127,2200,-1732,15708,-19173,-1162,1127
2160,-4196,14428,-12897,-1669,2447,2160,-4196,14428,-12897,-1669,2447
1964,-6136,15628,-8820,-1288,2419,1964,-6136,15628,-8820,-1288,2419
2236,-7588,14628,-6223,-2420,912,2236,-7588,14628,-6223,-2420,912
2652,-7748,14464,1123,-832,513,2652,-7748,14464,1123,-832,513
2668,-7956,14172,6211,490,-869,2668,-7956,14172,6211,490,-869
2468,-7716,14240,18956,2065,-140,2468,-7716,14240,18956,2065,-140
2580,-2064,16612,23710,615,-1400,2580,-2064,16612,23710,615,-1400
1900,2824,15204,21164,473,-1813,1900,2824,15204,21164,473,-1813
1652,5540,15268,18422,-2290,-1149,1652,5540,15268,18422,-2290,-1149
2348,7280,14876,14805,-2723,80,2348,7280,14876,14805,-2723,80
2492,8628,13552,9911,-1843,-1268,2492,8628,13552,9911,-1843,-1268
2244,9956,12680,8908,648,-362,2244,9956,12680,8908,648,-362
2196,10252,12844,4757,724,-809,2196,10252,12844,4757,724,-809
1904,11192,12552,-672,631,-451,1904,11192,12552,-672,631,-451
2292,11540,12204,-5922,-477,-29,2292,11540,12204,-5922,-477,-29
1636,10760,13600,-19466,1646,149,1636,10760,13600,-19466,1646,149
1424,7932,14528,-25301,2464,80,1424,7932,14528,-25301,2464,80
1860,2076,15620,-23178,-1192,-189,1860,2076,15620,-23178,-1192,-189
2072,-2456,15640,-19317,83,-273,2072,-2456,15640,-19317,83,-273
2180,-4528,14888,-11555,-593,560,2180,-4528,14888,-11555,-593,560
1948,-5224,15232,-6433,-411,1547,1948,-5224,15232,-6433,-411,1547
1780,-5304,15124,-4919,-1186,1287,1780,-5304,15124,-4919,-1186,1287
2076,-6372,14844,-2098,-767,1430,2076,-6372,14844,-2098,-767,1430
2048,-7004,15148,2169,-25,333,2048,-7004,15148,2169,-25,333
2376,-7144,14612,10631,236,390,2376,-7144,14612,10631,236,390
2236,-4844,15888,14981,-1174,-1693,2236,-4844,15888,14981,-1174,-1693
2768,-1900,15724,22992,-1143,-249,2768,-1900,15724,22992,-1143,-249
2400,2856,15852,20852,-1821,-2949,2400,2856,15852,20852,-1821,-2949
2712,7624,14540,18296,-1357,-3037,2712,7624,14540,18296,-1357,-3037
2892,7944,13804,11837,-128,-2495,2892,7944,13804,11837,-128,-2495
2272,10852,13172,7439,862,-1695,2272,10852,13172,7439,862,-1695
2008,11740,12740,3907,10,-779,2008,11740,12740,3907,10,-779
2236,10496,12692,1735,402,2,2236,10496,12692,1735,402,2
2200,11856,12872,-7634,-964,-856,2200,11856,12872,-7634,-964,-856
1884,10908,13520,-20146,3304,174,1884,10908,13520,-20146,3304,174
2452,6616,14396,-26293,1496,-91,2452,6616,14396,-26293,1496,-91
1760,1556,15036,-24223,156,-304,1760,1556,15036,-24223,156,-304
1688,-3148,15332,-18872,-1140,944,1688,-3148,15332,-18872,-1140,944
2140,-5084,14916,-12417,-1620,2293,2140,-5084,14916,-12417,-1620,2293
2156,-6876,15296,-6834,-712,2772,2156,-6876,15296,-6834,-712,2772
2040,-6632,15108,-4124,-414,1637,2040,-6632,15108,-4124,-414,1637
2052,-6704,14780,-2085,-560,965,2052,-6704,14780,-2085,-560,965
1952,-7460,14356,1753,127,482,1952,-7460,14356,1753,127,482
2160,-7052,14968,4848,-597,-569,2160,-7052,14968,4848,-597,-569
2280,-6464,14844,8129,-378,-790,2280,-6464,14844,8129,-378,-790
2176,-4636,16008,15204,-852,-1314,2176,-4636,16008,15204,-852,-1314
2376,-836,15812,14963,-1667,-1569,2376,-836,15812,14963,-1667,-1569
3548,176,15520,14789,-1252,-2128,3548,176,15520,14789,-1252,-2128
