4144,6904,14804,182,-295,-225,4144,6904,14804,182,-295,-225
4048,6744,14896,191,-223,-224,4048,6744,14896,191,-223,-224
4116,7164,14436,-22,-244,-411,4116,7164,14436,-22,-244,-411
4252,6888,14732,583,-47,-514,4252,6888,14732,583,-47,-514
4120,7236,14672,-262,-17,160,4120,7236,14672,-262,-17,160
4212,6616,14708,-63,149,-6,4212,6616,14708,-63,149,-6
4144,7072,14648,-77,120,-22,4144,7072,14648,-77,120,-22
4096,6852,14568,-20,-33,9,4096,6852,14568,-20,-33,9
4208,6996,14484,-65,-46,39,4208,6996,14484,-65,-46,39
4296,6908,14612,32,72,-84,4296,6908,14612,32,72,-84
4124,6996,14648,34,-59,2,4124,6996,14648,34,-59,2
4176,6836,14828,-106,39,64,4176,6836,14828,-106,39,64
4132,6912,14524,39,44,-52,4132,6912,14524,39,44,-52
4148,6992,14596,-78,-5,7,4148,6992,14596,-78,-5,7
4100,6824,14600,-76,188,81,4100,6824,14600,-76,188,81
4188,6960,14696,-96,81,-20,4188,6960,14696,-96,81,-20
4036,6824,14540,-183,166,-18,4036,6824,14540,-183,166,-18
4184,6936,14700,-80,85,56,4184,6936,14700,-80,85,56
4192,6844,14672,-19,7,8,4192,6844,14672,-19,7,8
4088,6828,14712,-57,53,-26,4088,6828,14712,-57,53,-26
4188,6808,14676,-36,34,-22,4188,6808,14676,-36,34,-22
4116,6684,14628,-75,80,-32,4116,6684,14628,-75,80,-32
3992,6920,14660,-30,35,23,3992,6920,14660,-30,35,23
3968,6800,14660,2,19,-16,3968,6800,14660,2,19,-16
4056,6864,14656,-5,-26,31,4056,6864,14656,-5,-26,31
4056,6876,14692,-4,10,16,4056,6876,14692,-4,10,16
4052,6772,14736,24,-46,33,4052,6772,14736,24,-46,33
4124,6792,14724,14,-67,-58,4124,6792,14724,14,-67,-58
4144,6912,14716,71,5,-4,4144,6912,14716,71,5,-4
3908,6888,14672,3,-96,52,3908,6888,14672,3,-96,52
4236,6748,14780,16,-26,10,4236,6748,14780,16,-26,10
4076,7016,14692,52,-100,7,4076,7016,14692,52,-100,7
4084,6828,14660,-113,-88,15,4084,6828,14660,-113,-88,15
4068,6736,14852,-172,-66,81,4068,6736,14852,-172,-66,81
4076,6836,14792,-349,-18,-31,4076,6836,14792,-349,-18,-31
3980,6748,14768,35,-50,133,3980,6748,14768,35,-50,133
4196,6632,14704,113,-48,-42,4196,6632,14704,113,-48,-42
4176,6932,14676,551,-6,-107,4176,6932,14676,551,-6,-107
4144,6916,14688,-102,-17,40,4144,6916,14688,-102,-17,40
4100,6788,14692,-36,-27,71,4100,6788,14692,-36,-27,71
4120,6812,14764,129,-74,28,4120,6812,14764,129,-74,28
4112,6872,14508,98,-63,-108,4112,6872,14508,98,-63,-108
4180,6944,14788,-57,-53,10,4180,6944,14788,-57,-53,10
4036,6688,14776,-26,-66,22,4036,6688,14776,-26,-66,22
4132,6884,14728,17,-38,2,4132,6884,14728,17,-38,2
4144,6924,14784,52,-33,-42,4144,6924,14784,52,-33,-42
3976,6836,14868,8,-56,15,3976,6836,14868,8,-56,15
4180,6928,14544,-66,-62,34,4180,6928,14544,-66,-62,34
4164,6856,14692,155,-100,-85,4164,6856,14692,155,-100,-85
4096,6976,14712,-16,-56,26,4096,6976,14712,-16,-56,26
4108,6812,14628,-124,-52,66,4108,6812,14628,-124,-52,66
4048,6832,14792,48,-18,20,4048,6832,14792,48,-18,20
4268,6868,14596,32,87,-80,4268,6868,14596,32,87,-80
4008,6836,14624,90,25,21,4008,6836,14624,90,25,21
4148,6852,14628,-57,14,26,4148,6852,14628,-57,14,26
4080,6828,14644,-13,32,14,4080,6828,14644,-13,32,14
4200,6896,14824,13,-26,-41,4200,6896,14824,13,-26,-41
4120,6908,14564,-141,5,54,4120,6908,14564,-141,5,54
4156,6876,14640,-104,54,62,4156,6876,14640,-104,54,62
4076,6880,14668,-131,62,-12,4076,6880,14668,-131,62,-12
4044,6836,14720,-141,115,-26,4044,6836,14720,-141,115,-26
4160,6864,14660,-74,-80,79,4160,6864,14660,-74,-80,79
4232,6784,14700,-18,64,18,4232,6784,14700,-18,64,18
4000,6752,14668,-44,34,-35,4000,6752,14668,-44,34,-35
3992,6820,14740,-156,62,54,3992,6820,14740,-156,62,54
4056,6824,14748,-29,64,-20,4056,6824,14748,-29,64,-20
4048,6740,14776,17,-6,-2,4048,6740,14776,17,-6,-2
3952,6744,14736,-57,88,1,3952,6744,14736,-57,88,1
4004,6864,14656,-46,-25,22,4004,6864,14656,-46,-25,22
4108,6752,14816,-60,7,72,4108,6752,14816,-60,7,72
4136,6628,14696,18,22,-16,4136,6628,14696,18,22,-16
4008,6900,14784,40,-23,-24,4008,6900,14784,40,-23,-24
4096,6668,14928,10,-39,80,4096,6668,14928,10,-39,80
4060,6652,14804,17,-96,52,4060,6652,14804,17,-96,52
