2352,13144,9404,2467,1256,4521,2352,13144,9404,2467,1256,4521
2316,13276,9560,2845,680,4727,2316,13276,9560,2845,680,4727
2072,13288,9788,-297,-182,40,2072,13288,9788,-297,-182,40
1920,13424,9772,-16,-57,21,1920,13424,9772,-16,-57,21
2272,13304,9544,280,-395,-62,2272,13304,9544,280,-395,-62
2108,13496,9420,-79,170,-19,2108,13496,9420,-79,170,-19
2096,13232,9768,991,1422,232,2096,13232,9768,991,1422,232
2080,13076,9708,-147,-501,-56,2080,13076,9708,-147,-501,-56
2128,13228,9392,201,-180,-46,2128,13228,9392,201,-180,-46
1980,13548,9540,90,-23,-127,1980,13548,9540,90,-23,-127
2136,13348,9516,365,103,50,2136,13348,9516,365,103,50
2180,13424,9556,157,528,25,2180,13424,9556,157,528,25
1816,13528,9452,922,1089,312,1816,13528,9452,922,1089,312
2008,13576,9492,492,1128,280,2008,13576,9492,492,1128,280
1932,13508,9344,-438,-28,-103,1932,13508,9344,-438,-28,-103
1924,13580,9364,-36,324,32,1924,13580,9364,-36,324,32
1884,13496,9240,-125,554,-18,1884,13496,9240,-125,554,-18
1624,13676,9416,-835,239,-52,1624,13676,9416,-835,239,-52
2292,13452,10024,-756,1482,23,2292,13452,10024,-756,1482,23
1440,13260,9584,-2731,-777,-711,1440,13260,9584,-2731,-777,-711
1808,12484,10544,-2086,-546,-1241,1808,12484,10544,-2086,-546,-1241
1560,12820,10128,-983,893,-110,1560,12820,10128,-983,893,-110
1520,12852,10420,-361,-46,73,1520,12852,10420,-361,-46,73
1508,12588,10580,1077,404,74,1508,12588,10580,1077,404,74
1588,12628,10120,-402,-229,-82,1588,12628,10120,-402,-229,-82
1360,13072,10084,624,208,214,1360,13072,10084,624,208,214
1528,12436,10316,607,15,297,1528,12436,10316,607,15,297
1388,12716,10104,-351,435,45,1388,12716,10104,-351,435,45
1496,12972,10264,179,-259,-71,1496,12972,10264,179,-259,-71
1536,12796,10204,298,163,139,1536,12796,10204,298,163,139
1512,13264,9808,228,268,175,1512,13264,9808,228,268,175
1280,12972,10772,1707,1970,853,1280,12972,10772,1707,1970,853
1512,13224,8836,1691,2717,1584,1512,13224,8836,1691,2717,1584
1572,12996,10076,4365,2132,2154,1572,12996,10076,4365,2132,2154
1672,14164,8732,1171,1053,2473,1672,14164,8732,1171,1053,2473
1848,14304,8944,1012,1136,3450,1848,14304,8944,1012,1136,3450
1984,14124,8720,-487,1009,3624,1984,14124,8720,-487,1009,3624
2732,14800,10004,-578,2337,3778,2732,14800,10004,-578,2337,3778
2912,13212,10004,375,-642,3240,2912,13212,10004,375,-642,3240
3184,12196,8160,-140,-539,798,3184,12196,8160,-140,-539,798
3548,13624,8664,1939,-248,-368,3548,13624,8664,1939,-248,-368
3200,14132,8748,-21,168,-744,3200,14132,8748,-21,168,-744
3200,13872,8676,4100,-751,-58,3200,13872,8676,4100,-751,-58
2788,13684,7716,4722,-603,-747,2788,13684,7716,4722,-603,-747
3048,14660,7448,8008,-2213,-988,3048,14660,7448,8008,-2213,-988
2632,16060,5856,1712,-594,-1217,2632,16060,5856,1712,-594,-1217
3300,16940,6160,-8790,-646,-948,3300,16940,6160,-8790,-646,-948
3228,15024,5236,-16702,4275,22,3228,15024,5236,-16702,4275,22
2872,12212,10400,645,1033,2554,2872,12212,10400,645,1033,2554
2424,13132,9404,-4501,2991,667,2424,13132,9404,-4501,2991,667
2392,13332,11328,-86,-84,1033,2392,13332,11328,-86,-84,1033
2652,11268,9928,-287,-218,-20,2652,11268,9928,-287,-218,-20
2704,12580,10728,1437,-1133,-1021,2704,12580,10728,1437,-1133,-1021
2444,12968,9752,3701,-2141,-1127,2444,12968,9752,3701,-2141,-1127
2744,13664,8976,9180,-2404,-668,2744,13664,8976,9180,-2404,-668
2876,14644,7928,10936,-1463,-289,2876,14644,7928,10936,-1463,-289
3096,14716,5616,10925,-2453,-1250,3096,14716,5616,10925,-2453,-1250
3012,16616,4668,6795,-699,-596,3012,16616,4668,6795,-699,-596
2812,15760,3476,6242,49,-562,2812,15760,3476,6242,49,-562
2904,16300,3376,4328,187,-431,2904,16300,3376,4328,187,-431
2440,16536,2652,3435,389,-26,2440,16536,2652,3435,389,-26
2724,16760,2484,-691,136,-37,2724,16760,2484,-691,136,-37
2708,17612,3336,-12125,178,-39,2708,17612,3336,-12125,178,-39
2940,16988,4532,-22492,3007,478,2940,16988,4532,-22492,3007,478
2592,12892,6636,-15837,4367,1321,2592,12892,6636,-15837,4367,1321
