-3412,-104,15352,2173,1327,4332,-3412,-104,15352,2173,1327,4332
-3356,-40,15228,2995,104,4635,-3356,-40,15228,2995,104,4635
-3404,-76,15256,82,-200,-165,-3404,-76,15256,82,-200,-165
-3428,-324,15156,-325,57,-24,-3428,-324,15156,-325,57,-24
-3184,-380,15340,-134,-104,20,-3184,-380,15340,-134,-104,20
-3260,-52,15308,-36,151,100,-3260,-52,15308,-36,151,100
-3380,-412,15404,47,107,43,-3380,-412,15404,47,107,43
-3400,-136,15228,120,192,92,-3400,-136,15228,120,192,92
-3360,-88,15260,232,604,91,-3360,-88,15260,232,604,91
-2716,-692,17272,576,1900,708,-2716,-692,17272,576,1900,708
-3484,12,14864,1152,893,390,-3484,12,14864,1152,893,390
-3940,-364,15492,956,1332,809,-3940,-364,15492,956,1332,809
-3716,-144,14472,748,2256,1561,-3716,-144,14472,748,2256,1561
-4304,252,15280,-117,1779,2114,-4304,252,15280,-117,1779,2114
-4364,476,14404,2626,2933,2868,-4364,476,14404,2626,2933,2868
-4436,1204,14572,1198,1804,2066,-4436,1204,14572,1198,1804,2066
-5124,1520,14548,1193,1249,1624,-5124,1520,14548,1193,1249,1624
-5560,1800,14804,-183,1768,1359,-5560,1800,14804,-183,1768,1359
-5360,1664,14816,307,1063,1617,-5360,1664,14816,307,1063,1617
-5584,1980,14340,412,424,1140,-5584,1980,14340,412,424,1140
-5804,1560,14632,748,-1407,278,-5804,1560,14632,748,-1407,278
-5540,2324,14440,-825,53,-97,-5540,2324,14440,-825,53,-97
-4148,2108,11104,2045,-770,564,-4148,2108,11104,2045,-770,564
-5160,2464,15168,292,-695,-153,-5160,2464,15168,292,-695,-153
-5692,2424,14608,2611,1499,916,-5692,2424,14608,2611,1499,916
-4800,2700,13332,4967,2303,1968,-4800,2700,13332,4967,2303,1968
-5948,3520,14876,1559,2100,-958,-5948,3520,14876,1559,2100,-958
-4996,4348,11752,10565,2384,3295,-4996,4348,11752,10565,2384,3295
-5720,5316,12848,10214,2954,2130,-5720,5316,12848,10214,2954,2130
-6136,7908,12348,8464,2202,2680,-6136,7908,12348,8464,2202,2680
-6076,7776,11820,5621,1876,1880,-6076,7776,11820,5621,1876,1880
-6420,8516,11344,510,-67,-470,-6420,8516,11344,510,-67,-470
-6560,7736,12148,-6502,-2328,-3326,-6560,7736,12148,-6502,-2328,-3326
-6548,6376,12356,-16449,-5942,-5827,-6548,6376,12356,-16449,-5942,-5827
-5808,4408,14884,-16502,-7806,-4588,-5808,4408,14884,-16502,-7806,-4588
-5104,2884,13944,-15282,-2609,-1407,-5104,2884,13944,-15282,-2609,-1407
-4424,-868,13576,-3459,-1033,2337,-4424,-868,13576,-3459,-1033,2337
-4388,-1344,14548,-2404,-1983,1026,-4388,-1344,14548,-2404,-1983,1026
-4276,-1112,15592,-623,-474,-147,-4276,-1112,15592,-623,-474,-147
-3196,-1568,13188,5358,930,2099,-3196,-1568,13188,5358,930,2099
-4264,304,15860,14185,1116,2020,-4264,304,15860,14185,1116,2020
-4072,1292,14528,14718,4481,1574,-4072,1292,14528,14718,4481,1574
-4400,5688,13992,10947,1913,974,-4400,5688,13992,10947,1913,974
-4704,7044,12888,5902,2213,869,-4704,7044,12888,5902,2213,869
-5064,6312,13680,7607,1663,1452,-5064,6312,13680,7607,1663,1452
-5604,7004,13496,3932,884,212,-5604,7004,13496,3932,884,212
-5236,7988,11984,4338,813,307,-5236,7988,11984,4338,813,307
-5536,8004,12456,2416,317,44,-5536,8004,12456,2416,317,44
-5328,8392,11764,-237,210,35,-5328,8392,11764,-237,210,35
-5452,8100,13688,-10551,-2877,-2598,-5452,8100,13688,-10551,-2877,-2598
-5292,5212,13908,-21482,-6147,-5289,-5292,5212,13908,-21482,-6147,-5289
-4480,2560,14796,-15834,-3202,-4011,-4480,2560,14796,-15834,-3202,-4011
-3480,2024,14040,-12442,-2994,-1999,-3480,2024,14040,-12442,-2994,-1999
-3164,-1324,15216,-3216,-1967,1900,-3164,-1324,15216,-3216,-1967,1900
-3464,-1540,14412,-810,-519,1850,-3464,-1540,14412,-810,-519,1850
-3584,-1896,15104,955,1013,599,-3584,-1896,15104,955,1013,599
-3132,-1568,15152,3832,1608,301,-3132,-1568,15152,3832,1608,301
-3340,-188,14012,18433,1929,3586,-3340,-188,14012,18433,1929,3586
-4224,3576,15372,15829,5236,-387,-4224,3576,15372,15829,5236,-387
-4172,5296,14172,16700,1704,1551,-4172,5296,14172,16700,1704,1551
-5028,7640,13112,10224,1788,2091,-5028,7640,13112,10224,1788,2091
-5240,8480,12300,9188,3203,2798,-5240,8480,12300,9188,3203,2798
