3508,7460,14680,1819,1248,4274,3508,7460,14680,1819,1248,4274
3592,7612,14468,2636,13,4530,3592,7612,14468,2636,13,4530
3556,7552,14296,-42,26,1,3556,7552,14296,-42,26,1
3604,7596,14416,2,25,-31,3604,7596,14416,2,25,-31
3516,7528,14316,-87,42,20,3516,7528,14316,-87,42,20
3568,7592,14420,-65,-40,18,3568,7592,14420,-65,-40,18
3680,7524,14536,29,-49,-34,3680,7524,14536,29,-49,-34
3500,7560,14388,81,87,-28,3500,7560,14388,81,87,-28
3460,7620,14348,-98,50,40,3460,7620,14348,-98,50,40
3556,7388,14396,-134,6,-21,3556,7388,14396,-134,6,-21
3592,7588,14436,20,14,-30,3592,7588,14436,20,14,-30
3408,7512,14436,-15,-4,-3,3408,7512,14436,-15,-4,-3
3548,7660,14568,-40,69,17,3548,7660,14568,-40,69,17
3532,7492,14292,-39,13,25,3532,7492,14292,-39,13,25
3512,7504,14280,-129,86,121,3512,7504,14280,-129,86,121
3520,7440,14400,-63,37,29,3520,7440,14400,-63,37,29
3520,7452,14372,9,22,-6,3520,7452,14372,9,22,-6
3452,7572,14484,23,55,40,3452,7572,14484,23,55,40
3424,7536,14492,-76,13,37,3424,7536,14492,-76,13,37
3584,7380,14532,-33,36,-3,3584,7380,14532,-33,36,-3
3524,7484,14436,-102,35,-34,3524,7484,14436,-102,35,-34
3508,7412,14356,15,-11,82,3508,7412,14356,15,-11,82
3440,7388,14528,51,-71,-7,3440,7388,14528,51,-71,-7
3548,7500,14580,24,-14,-58,3548,7500,14580,24,-14,-58
3688,7448,14608,7,-22,4,3688,7448,14608,7,-22,4
3500,7356,14460,6,-32,26,3500,7356,14460,6,-32,26
3476,7484,14368,30,-26,-5,3476,7484,14368,30,-26,-5
3492,7572,14460,70,-86,26,3492,7572,14460,70,-86,26
3596,7484,14456,68,-57,-43,3596,7484,14456,68,-57,-43
3512,7472,14496,47,44,4,3512,7472,14496,47,44,4
3520,7488,14516,-53,-25,-17,3520,7488,14516,-53,-25,-17
3448,7516,14436,99,-104,72,3448,7516,14436,99,-104,72
3628,7496,14416,44,-34,-86,3628,7496,14416,44,-34,-86
3560,7632,14508,33,8,14,3560,7632,14508,33,8,14
3516,7604,14492,-75,-65,35,3516,7604,14492,-75,-65,35
3692,7364,14428,19,-45,9,3692,7364,14428,19,-45,9
3460,7596,14316,61,-103,-49,3460,7596,14316,61,-103,-49
3488,7528,14392,-36,6,23,3488,7528,14392,-36,6,23
3544,7504,14580,-17,-68,49,3544,7504,14580,-17,-68,49
3468,7412,14444,21,31,-18,3468,7412,14444,21,31,-18
3552,7512,14408,85,-18,-72,3552,7512,14408,85,-18,-72
3508,7616,14308,-102,2,11,3508,7616,14308,-102,2,11
3516,7544,14444,1,-40,31,3516,7544,14444,1,-40,31
3428,7336,14476,96,-50,15,3428,7336,14476,96,-50,15
3576,7436,14508,8,-27,16,3576,7436,14508,8,-27,16
3484,7536,14416,-13,-31,-13,3484,7536,14416,-13,-31,-13
3488,7508,14460,-14,7,2,3488,7508,14460,-14,7,2
3540,7556,14468,-58,22,-25,3540,7556,14468,-58,22,-25
3548,7524,14500,45,-23,-6,3548,7524,14500,45,-23,-6
3464,7576,14356,-15,-29,-55,3464,7576,14356,-15,-29,-55
3492,7612,14476,-49,-27,36,3492,7612,14476,-49,-27,36
3560,7544,14380,-30,-5,50,3560,7544,14380,-30,-5,50
3528,7572,14460,30,46,-63,3528,7572,14460,30,46,-63
3476,7652,14368,-126,35,-29,3476,7652,14368,-126,35,-29
3600,7472,14364,-135,75,-11,3600,7472,14364,-135,75,-11
3548,7452,14580,-99,106,30,3548,7452,14580,-99,106,30
3468,7404,14384,-28,-41,-16,3468,7404,14384,-28,-41,-16
3404,7240,14484,558,-247,-162,3404,7240,14484,558,-247,-162
3400,7464,14412,-122,68,57,3400,7464,14412,-122,68,57
3576,7348,14368,22,-30,32,3576,7348,14368,22,-30,32
3548,7556,14520,106,-42,-5,3548,7556,14520,106,-42,-5
3480,7532,14476,-51,90,58,3480,7532,14476,-51,90,58
3436,7380,14444,-67,16,42,3436,7380,14444,-67,16,42
3452,7592,14488,-21,-28,36,3452,7592,14488,-21,-28,36
3484,7452,14396,-12,45,-53,3484,7452,14396,-12,45,-53
3484,7488,14268,-81,45,-31,3484,7488,14268,-81,45,-31
3468,7552,14324,-96,37,53,3468,7552,14324,-96,37,53
3516,7436,14440,-52,-18,19,3516,7436,14440,-52,-18,19
3440,7572,14596,56,-63,-12,3440,7572,14596,56,-63,-12
3496,7484,14448,-74,34,-35,3496,7484,14448,-74,34,-35
3444,7496,14568,-39,-7,36,3444,7496,14568,-39,-7,36
3500,7404,14588,-74,-71,41,3500,7404,14588,-74,-71,41
3576,7412,14476,108,54,-73,3576,7412,14476,108,54,-73
3492,7568,14380,-5,-41,26,3492,7568,14380,-5,-41,26
3460,7460,14520,-56,-66,48,3460,7460,14520,-56,-66,48
