-2764,520,15348,-80,-55,-404,-2764,520,15348,-80,-55,-404
-2988,572,15436,-185,11,-343,-2988,572,15436,-185,11,-343
-3100,652,15844,106,-512,128,-3100,652,15844,106,-512,128
-2612,520,15332,-91,158,-95,-2612,520,15332,-91,158,-95
-2888,832,15512,-91,-244,-183,-2888,832,15512,-91,-244,-183
-2716,536,15560,-60,-39,-65,-2716,536,15560,-60,-39,-65
-2844,588,15660,-91,101,120,-2844,588,15660,-91,101,120
-2888,584,15516,-49,616,50,-2888,584,15516,-49,616,50
-2972,628,15192,195,966,444,-2972,628,15192,195,966,444
-3132,628,15768,-254,1015,1096,-3132,628,15768,-254,1015,1096
-3316,180,15372,856,1373,1681,-3316,180,15372,856,1373,1681
-3492,556,14868,-241,2640,3806,-3492,556,14868,-241,2640,3806
-3276,572,14424,798,3517,4596,-3276,572,14424,798,3517,4596
-4276,1540,14736,286,3865,3824,-4276,1540,14736,286,3865,3824
-4664,1536,15164,1329,4056,3738,-4664,1536,15164,1329,4056,3738
-4868,2084,14220,4189,2680,4160,-4868,2084,14220,4189,2680,4160
-4840,2728,14572,4786,2414,2504,-4840,2728,14572,4786,2414,2504
-5596,3612,13508,7405,1589,2861,-5596,3612,13508,7405,1589,2861
-5852,5496,13792,8175,2350,3096,-5852,5496,13792,8175,2350,3096
-2776,7072,13440,8549,1853,2853,-2776,7072,13440,8549,1853,2853
-5592,7520,12396,8733,1425,2385,-5592,7520,12396,8733,1425,2385
-5924,8628,11780,5080,183,1150,-5924,8628,11780,5080,183,1150
-5724,8884,11412,1282,441,245,-5724,8884,11412,1282,441,245
-5692,9132,11624,-981,-238,-288,-5692,9132,11624,-981,-238,-288
-5376,8876,11808,-4092,184,-505,-5376,8876,11808,-4092,184,-505
-5808,7872,11928,-8396,-2815,-2837,-5808,7872,11928,-8396,-2815,-2837
-5336,6384,12776,-14339,-3550,-4149,-5336,6384,12776,-14339,-3550,-4149
-5096,3800,14176,-12738,-3383,-2668,-5096,3800,14176,-12738,-3383,-2668
-5128,880,14896,-8715,-203,-1297,-5128,880,14896,-8715,-203,-1297
-4344,1740,13704,-10937,55,-1544,-4344,1740,13704,-10937,55,-1544
-4016,-320,14160,-4704,263,1588,-4016,-320,14160,-4704,263,1588
-5200,-1072,15048,-2797,1075,1135,-5200,-1072,15048,-2797,1075,1135
-4916,-1544,13544,-1074,-1554,314,-4916,-1544,13544,-1074,-1554,314
-4372,-1028,13188,560,24,861,-4372,-1028,13188,560,24,861
-4376,-848,14288,4494,1155,2005,-4376,-848,14288,4494,1155,2005
-5112,-12,14576,13979,417,4357,-5112,-12,14576,13979,417,4357
-5720,3196,14380,14193,2418,3434,-5720,3196,14380,14193,2418,3434
-5052,5348,13580,13331,866,3149,-5052,5348,13580,13331,866,3149
-4736,6000,12968,10899,1454,1579,-4736,6000,12968,10899,1454,1579
-5416,8140,12880,9508,1603,840,-5416,8140,12880,9508,1603,840
-5608,9072,11604,4422,1227,570,-5608,9072,11604,4422,1227,570
-5556,8868,10928,19,309,81,-5556,8868,10928,19,309,81
-5408,8624,11712,-948,-55,-274,-5408,8624,11712,-948,-55,-274
-5396,8748,11836,-3387,-764,-1401,-5396,8748,11836,-3387,-764,-1401
-5316,8300,11980,-5527,-1301,-1392,-5316,8300,11980,-5527,-1301,-1392
-5256,6772,13168,-10780,-2770,-3278,-5256,6772,13168,-10780,-2770,-3278
-4896,5224,14156,-19987,-3193,-4840,-4896,5224,14156,-19987,-3193,-4840
-4312,1196,13304,-16815,-185,-4825,-4312,1196,13304,-16815,-185,-4825
-5060,-836,14312,-8460,1754,-569,-5060,-836,14312,-8460,1754,-569
-4888,-2308,14880,-1019,-1255,1348,-4888,-2308,14880,-1019,-1255,1348
-4700,-1564,14864,1061,-884,239,-4700,-1564,14864,1061,-884,239
-4492,-1104,13928,1458,343,-78,-4492,-1104,13928,1458,343,-78
-4640,-1100,14892,8185,-1070,2043,-4640,-1100,14892,8185,-1070,2043
-4776,764,14920,12584,1710,1575,-4776,764,14920,12584,1710,1575
-5148,2556,14488,13510,2218,1507,-5148,2556,14488,13510,2218,1507
-5228,4672,13476,10024,1964,1491,-5228,4672,13476,10024,1964,1491
-5364,6420,12816,7589,1412,2330,-5364,6420,12816,7589,1412,2330
-5180,6604,12796,9087,2798,3126,-5180,6604,12796,9087,2798,3126
-5668,7184,12504,9512,1867,3212,-5668,7184,12504,9512,1867,3212
-5396,10656,9912,7867,233,2043,-5396,10656,9912,7867,233,2043
-5836,10652,11000,6022,1232,1784,-5836,10652,11000,6022,1232,1784
-5640,10724,10408,592,279,173,-5640,10724,10408,592,279,173
