542.98,607.45,581.45,545.74,583.05,587.42,602.94,618.00,639.19,608.12
614.19,615.79,582.42,545.85,583.06,588.30,603.05,618.01,639.19,608.12
614.19,615.79,582.42,548.50,585.14,589.43,603.18,618.03,639.19,608.12
614.19,615.79,582.42,549.38,585.24,589.44,603.18,616.26,638.99,608.10
614.19,615.79,580.66,546.53,582.26,585.56,602.72,609.15,638.15,608.00
614.18,615.79,579.78,532.30,565.59,567.72,600.63,593.89,636.37,606.02
613.07,615.66,579.76,510.22,540.04,540.89,598.38,566.26,633.13,594.17
612.56,615.60,578.87,483.63,506.91,506.99,594.41,519.00,627.60,553.79
607.83,614.16,576.94,456.92,472.00,472.00,582.36,471.68,621.17,510.66
601.02,612.48,567.91,442.62,457.96,458.88,563.17,450.01,615.10,490.52
598.66,611.32,551.88,432.79,448.87,451.63,537.60,441.72,590.29,486.73
597.33,609.40,540.18,430.54,450.37,453.57,518.40,439.47,573.26,479.44
594.71,607.33,531.99,430.47,453.01,455.65,500.99,436.55,560.55,468.24
592.52,605.30,529.11,429.24,454.63,457.61,493.27,435.64,548.09,463.25
590.17,603.26,528.87,429.22,454.63,456.72,494.05,437.50,554.48,464.00
587.61,602.08,527.85,429.98,453.84,456.63,494.92,438.49,555.48,465.00
587.72,600.33,526.76,430.74,453.92,455.76,495.70,440.34,557.47,466.12
587.85,600.34,525.88,430.63,453.91,456.64,497.57,442.33,558.58,467.13
587.09,599.37,527.53,432.59,455.02,457.65,499.46,445.20,559.80,468.15
583.68,596.32,528.05,435.30,455.34,458.57,502.21,447.28,561.81,470.16
579.50,592.30,528.47,438.00,457.42,459.70,510.29,451.76,567.63,478.78
576.09,589.25,529.88,442.58,463.26,465.68,529.53,461.08,585.50,505.60
580.12,591.49,537.20,454.03,475.19,479.44,552.33,483.17,602.21,543.75
591.65,602.55,552.62,480.56,501.25,505.44,579.22,527.82,621.57,574.27
599.64,607.02,565.51,498.84,529.00,536.06,591.63,571.65,630.23,592.06
604.37,609.34,573.72,539.53,572.61,577.37,598.23,598.91,635.19,598.82
606.93,610.52,580.93,554.50,593.79,601.92,600.22,622.98,638.01,602.68
609.14,611.67,592.54,569.99,614.14,620.20,601.48,633.72,639.27,604.60
610.25,612.68,600.60,576.23,627.24,634.09,600.46,638.90,639.87,606.43
612.23,613.79,603.38,579.21,632.00,638.18,600.94,640.72,639.20,607.24
613.21,614.79,605.26,580.31,633.01,639.18,601.94,641.72,640.20,607.36
613.22,614.79,605.26,580.31,633.01,639.18,602.82,641.83,640.21,608.24
614.21,614.91,605.28,580.31,633.89,640.17,602.94,641.84,640.22,608.24
614.21,614.91,605.28,581.19,634.88,641.17,602.17,642.63,639.43,609.03
614.30,614.92,606.16,582.18,635.00,642.06,602.28,642.65,638.54,609.81
615.28,615.03,606.17,582.18,635.88,642.17,602.29,642.65,638.54,610.69
615.38,615.93,606.28,582.19,635.88,642.17,602.29,642.65,638.54,610.69
615.38,615.93,606.28,582.19,635.88,642.17,602.29,642.65,638.54,610.69
615.38,615.93,605.40,582.09,634.98,641.18,602.17,642.63,638.54,610.69
615.38,615.93,605.40,582.09,634.98,641.18,603.06,642.74,638.55,610.70
615.38,615.93,605.40,581.21,634.88,641.17,603.05,641.85,638.45,610.68
615.38,615.93,605.40,582.09,634.98,641.18,603.06,641.85,638.45,610.68
615.38,615.93,605.40,582.09,634.98,641.18,603.06,641.85,638.45,610.68
616.26,616.03,605.41,582.09,634.98,641.18,603.06,641.85,638.45,610.68
616.26,616.03,605.41,581.21,634.00,640.18,602.94,641.84,638.45,610.68
616.26,616.03,605.41,581.21,634.00,640.18,602.94,641.84,638.45,610.68
616.26,616.03,605.41,581.21,634.00,640.18,602.94,641.84,638.45,610.68
616.26,616.03,605.41,581.21,634.00,640.18,602.94,641.84,638.45,610.68
616.26,616.03,605.41,581.21,634.00,640.18,602.94,640.96,638.35,610.67
616.26,616.03,605.41,581.21,633.12,640.08,602.93,640.96,638.35,610.67
616.26,616.03,605.41,581.21,633.12,639.19,602.82,640.94,638.34,610.67
616.26,616.03,605.41,581.21,633.12,639.19,603.71,641.05,638.36,609.79
616.16,616.02,604.52,581.11,633.10,639.19,602.82,640.94,638.34,610.67
616.26,616.03,604.53,581.11,633.10,639.19,603.71,641.05,638.36,610.67
616.26,616.03,604.53,581.11,632.22,638.21,603.59,641.03,638.36,610.67
616.26,616.03,604.53,581.11,632.22,638.21,603.59,641.03,638.36,609.79
616.16,616.02,603.64,580.12,632.11,638.19,603.59,641.03,638.36,609.79
