629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
628,620,604,600,633,633,606,642,651,609
628,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,608
629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
628,620,604,600,633,633,606,642,651,609
628,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
629,620,604,600,633,633,606,642,651,609
629,620,604,601,633,633,606,642,651,608
629,620,603,601,633,633,606,642,651,608
629,620,604,601,632,632,606,642,652,608
629,620,603,600,631,631,606,642,651,608
629,620,602,600,629,629,606,641,652,608
628,620,600,596,622,621,607,639,652,607
628,619,597,587,600,597,609,630,652,606
628,619,594,568,566,563,611,613,652,603
628,617,593,554,534,530,613,592,653,597
628,615,592,538,502,499,614,564,654,583
628,612,590,521,478,477,615,537,654,567
627,606,588,505,465,463,616,515,654,550
625,600,582,491,455,454,616,497,653,537
623,591,574,481,448,448,615,486,650,526
619,581,563,471,442,442,614,475,646,515
614,569,550,462,436,436,607,466,638,506
607,552,537,456,433,432,592,458,580,502
601,537,529,453,431,431,577,455,446,499
594,528,523,452,431,430,557,451,435,497
588,525,519,451,431,431,543,449,417,496
584,524,518,451,431,431,532,447,373,496
580,523,516,451,431,431,521,445,346,494
577,523,516,451,431,431,512,443,543,493
574,522,515,450,431,431,506,441,528,490
572,522,515,450,431,431,497,439,521,487
573,522,515,451,432,432,492,438,489,486
575,523,516,453,433,433,486,438,511,485
576,523,518,455,433,434,482,438,513,484
577,524,518,456,434,434,475,437,509,482
577,524,518,457,434,435,470,438,506,481
577,524,519,458,435,435,467,439,504,480
577,524,519,459,435,436,464,440,503,480
577,524,519,459,436,436,464,441,504,481
577,524,520,460,437,437,464,442,504,481
578,525,521,460,437,437,466,443,506,482
578,525,522,461,438,438,467,444,507,483
578,526,523,462,438,438,471,446,512,486
580,528,526,464,439,439,476,451,520,490
583,532,529,466,440,440,495,456,539,496
589,545,534,473,445,446,522,466,562,505
599,569,540,484,457,459,552,487,587,525
607,586,552,511,477,479,580,519,609,556
612,597,563,527,491,492,590,541,619,573
616,603,570,540,509,511,596,567,625,585
617,606,578,554,528,529,600,582,629,590
618,607,584,563,547,550,603,595,634,593
619,608,590,570,572,574,605,611,638,594
620,610,596,577,592,594,606,623,642,596
621,612,607,587,607,609,608,632,647,599
622,613,615,595,617,617,609,637,650,601
624,614,620,601,621,622,609,639,651,603
625,614,624,604,625,625,609,641,651,604
626,614,627,606,630,630,608,642,651,606
626,614,629,609,634,634,606,643,651,607
627,615,631,611,636,637,604,644,651,608
628,615,632,612,638,638,603,644,651,609
629,616,633,614,639,639,603,644,651,609
629,616,634,615,639,639,603,644,651,610
630,617,635,615,640,640,603,644,651,610
630,617,635,616,640,640,603,644,651,610
631,617,635,616,640,640,603,644,651,610
631,618,635,616,640,640,603,644,650,610
631,618,635,616,640,640,603,644,651,610
631,618,635,616,640,640,604,644,651,610
631,618,635,616,640,640,604,644,650,610
631,618,635,616,640,639,604,644,650,610
632,618,635,616,639,639,604,644,650,610
632,618,635,616,639,639,604,644,650,610
632,618,635,616,639,639,604,644,650,610
632,618,635,616,639,639,604,643,650,610
632,618,635,616,639,639,604,643,650,610
632,618,635,616,639,639,604,643,650,610
632,618,635,616,639,639,604,643,650,609
632,618,635,616,639,639,604,643,650,609
632,618,635,616,638,638,604,643,650,609
632,619,635,616,638,639,605,643,650,609
632,619,635,616,638,638,605,643,650,609
632,619,635,616,638,638,605,643,650,609
