542.10,614.41,532.82,477.36,531.78,537.27,571.46,584.30,620.23,597.95
612.12,622.61,527.60,467.03,514.68,516.73,554.05,561.95,614.09,568.10
605.09,620.90,505.33,446.77,474.34,472.27,510.88,508.34,576.91,498.41
573.09,606.56,480.69,411.21,427.80,427.09,456.15,466.61,534.06,454.55
526.46,583.44,466.51,404.26,417.27,418.80,433.10,458.62,512.81,444.99
505.04,545.62,456.78,381.93,412.89,417.40,420.58,453.62,498.98,438.08
501.58,528.44,454.77,383.46,414.84,418.51,420.71,454.52,497.32,438.77
499.01,524.61,455.20,386.16,416.04,419.54,423.48,456.61,499.33,441.65
499.35,527.29,457.29,389.93,417.36,420.57,427.13,457.92,500.37,443.54
500.45,529.19,459.27,391.93,418.48,421.59,429.90,460.01,500.61,446.21
501.65,530.21,461.16,393.92,420.48,423.59,431.01,461.02,500.73,447.11
501.75,531.11,462.15,395.80,421.58,424.60,432.02,462.02,501.73,448.11
502.75,532.11,463.15,396.80,422.58,425.60,433.02,463.02,501.85,449.01
502.86,533.00,464.13,398.68,423.68,426.61,434.02,464.02,502.85,450.01
503.86,534.00,465.13,399.68,424.68,427.61,435.90,466.89,504.95,451.14
508.40,538.95,469.24,400.16,429.15,432.55,443.54,476.61,511.39,456.31
516.96,555.84,476.52,406.31,430.76,433.62,448.08,479.79,524.12,467.51
531.51,579.62,488.13,421.80,438.75,442.50,466.78,492.58,545.04,503.51
549.85,593.25,505.62,453.86,478.71,483.38,495.41,525.95,563.96,541.92
559.65,598.81,517.75,475.59,508.62,517.78,523.27,566.29,585.46,582.40
574.98,604.13,548.39,511.85,570.25,584.16,569.01,609.61,614.37,604.33
588.15,610.97,573.03,561.53,619.33,627.87,598.85,640.48,634.76,612.02
599.64,614.97,580.56,576.53,629.04,636.07,602.46,644.43,636.10,615.71
604.49,617.30,585.25,577.97,630.09,636.19,605.12,644.74,637.02,616.70
608.14,618.61,587.17,579.07,630.22,636.21,606.01,644.85,637.92,617.68
610.90,618.93,588.09,579.18,631.11,637.19,608.77,645.17,638.84,617.79
612.68,619.14,589.00,579.29,631.12,637.19,610.54,645.38,639.75,618.78
616.33,619.57,589.93,580.28,632.12,638.19,611.54,645.50,640.64,618.89
618.99,619.88,589.97,581.17,633.11,639.19,612.54,645.61,641.54,619.87
621.75,621.09,590.99,582.17,634.99,641.18,612.77,646.52,641.65,619.89
622.64,621.19,591.00,583.05,636.86,643.16,613.00,647.43,642.64,620.88
623.64,622.19,591.12,583.95,637.85,644.16,614.00,648.43,642.75,620.90
623.64,622.19,592.00,584.05,637.86,644.16,614.00,648.43,643.64,621.00
623.65,622.19,592.00,584.05,636.98,643.18,613.89,647.54,643.53,620.99
623.65,623.08,592.11,583.18,636.88,643.17,613.88,648.42,643.63,621.00
623.65,623.08,592.99,584.17,636.99,643.18,614.77,648.52,643.65,621.00
622.77,622.97,592.98,583.29,636.01,642.18,614.65,647.63,643.54,620.99
622.76,622.97,592.98,583.29,636.01,642.18,614.65,647.63,643.54,620.99
622.76,622.97,592.98,583.29,636.01,642.18,614.65,647.63,643.54,620.99
622.76,622.97,592.98,583.29,636.01,642.18,614.65,647.63,643.54,620.99
622.76,622.97,592.98,583.29,636.01,641.30,614.55,647.61,643.54,620.99
621.88,622.87,592.97,583.28,635.12,641.19,614.54,647.61,643.54,620.99
621.88,622.87,592.97,583.28,635.12,641.19,614.54,647.61,643.54,620.99
621.88,622.87,592.97,582.40,635.02,641.18,614.53,647.61,643.54,620.99
621.88,622.87,592.97,582.40,634.14,641.08,614.52,647.61,643.54,620.99
621.00,622.77,593.84,582.50,634.15,640.20,614.42,646.72,643.44,620.98
621.00,622.77,593.84,582.50,634.15,640.20,614.42,646.72,643.44,620.98
621.00,622.77,593.84,582.50,634.15,640.20,614.42,646.72,643.44,620.98
621.00,622.77,592.95,582.40,634.14,640.20,614.42,646.72,643.44,620.98
621.00,622.77,592.95,582.40,634.14,640.20,614.42,646.72,643.44,620.98
621.00,622.77,593.84,582.50,634.15,640.20,614.42,646.72,643.44,620.98
621.00,622.77,592.95,582.40,634.14,639.31,614.32,646.70,643.43,620.98
621.00,622.77,592.95,581.52,633.15,639.20,614.30,645.82,643.33,620.97
620.11,622.66,592.94,581.52,632.27,638.21,614.19,645.81,642.45,620.86
619.22,622.56,592.93,579.75,630.30,636.21,613.95,645.78,642.44,619.98
619.11,622.55,592.93,579.75,630.30,636.21,613.95,644.90,641.46,619.86
619.10,622.54,592.93,579.75,630.30,636.21,613.95,644.90,641.46,619.86
