16880,-3432,6312,-122,353,-148,13436,-2980,4072,-61,337,-103
16896,-3584,6280,-68,313,-143,13424,-3020,4328,-30,248,-123
17380,-3436,6516,196,107,-187,13972,-2772,4056,206,236,-164
16512,-3404,6428,-213,489,289,13160,-2868,4296,-46,173,276
17204,-3228,6568,194,-733,-183,13940,-2644,4240,9,-42,-69
17060,-3604,6452,-1060,654,269,13692,-2840,4548,-844,252,365
16256,-3304,6176,-105,475,713,12728,-2952,4240,113,197,674
16036,-3356,6128,-121,27,159,12768,-3052,4124,-111,51,186
16708,-3904,6280,-362,-115,-136,13328,-3244,4296,-266,15,-69
17316,-3844,6328,474,-295,-293,13928,-3344,3952,369,-95,-255
17364,-3552,6352,100,272,-460,14068,-2984,4132,91,303,-429
16592,-3460,6372,-134,93,-202,13216,-3028,4356,-200,78,-161
16648,-3372,6456,455,252,-397,13168,-2828,4156,414,350,-414
16376,-3368,6028,-120,640,20,12808,-2656,4272,-19,226,31
16820,-3296,6936,-326,-1244,-218,13592,-2928,4672,-605,-618,-19
17252,-3400,6504,12,1133,-107,13772,-2772,4288,432,387,-156
16428,-3196,6192,231,-543,236,13076,-2744,4160,265,-222,273
16968,-3276,6416,-590,101,38,13476,-2904,4448,-633,33,95
16844,-3452,6340,399,179,224,13468,-2888,4264,517,161,235
16904,-3328,6368,-204,-238,198,13436,-2716,4260,-125,-93,271
16592,-3504,6524,57,-406,200,13240,-3184,4324,105,-185,233
16988,-3516,6344,-20,402,-98,13648,-3060,4064,75,285,-119
15148,-3984,6196,172,2760,131,14872,-3800,2468,675,1081,-290
17044,-2496,6988,3192,2909,730,13756,-1536,4392,2129,2460,397
16896,-3200,6008,-696,-3219,-1027,13472,-2468,5016,-933,-1028,-30
16188,-3748,7176,-917,-950,-670,13076,-3424,4532,-932,-579,-404
16468,-3204,6924,743,857,-397,13028,-2584,4772,625,637,-457
16496,-3036,7036,31,-371,-290,13216,-2696,4904,-62,-129,-228
16484,-2880,6840,371,166,37,13148,-2336,4796,452,130,10
16812,-2960,6788,50,400,317,13364,-2672,4488,80,290,311
16616,-3388,7128,-408,-247,372,13260,-2916,4960,-323,-81,468
16744,-3340,6996,91,-427,283,13492,-2852,4980,173,-137,357
16488,-3592,6768,-145,-84,345,13140,-2984,4816,17,-154,400
16276,-3136,6240,-281,-1317,341,13208,-2744,4388,1213,1148,535
17268,-3124,6900,-1485,-4474,-586,13704,-2820,4740,-1602,-2286,-205
17180,-3296,5844,-313,1999,157,13588,-2740,3596,464,587,61
16564,-3164,6044,452,-778,882,13088,-2520,3992,491,-217,962
16992,-3544,6184,-765,463,464,13524,-3200,4184,-599,411,552
16568,-4020,6164,341,908,567,13020,-3636,4220,474,573,557
16828,-3732,6604,-25,-1144,208,13512,-3212,4572,-178,-486,325
16952,-3840,6324,-423,403,-164,13504,-3416,4460,-192,144,-122
16668,-3676,6088,274,398,96,13144,-3056,4140,336,262,59
16720,-3484,6340,-49,-542,3,13444,-3056,4432,-216,-160,97
16744,-3664,6400,-227,195,22,13284,-3188,4352,-143,216,56
17012,-3764,6284,276,24,133,13428,-3240,4320,288,59,175
16444,-3560,6380,151,-109,130,13120,-3268,4544,251,-92,117
16992,-3500,6356,-236,229,-102,13524,-3276,4384,-181,251,-20
16300,-3748,6540,-43,535,111,12856,-3436,4424,194,193,113
16812,-3676,6308,200,-445,-314,13488,-3236,4348,174,-260,-265
16872,-3640,6108,-156,212,-166,13404,-3048,4160,-46,-9,-131
16588,-3444,6272,465,200,-85,13172,-3008,4428,437,335,-110
16524,-4880,7180,1005,-39,-1104,13380,-5088,6624,1901,91,-1221
16524,-3324,6036,-320,-1683,-1860,13328,-2688,3224,-929,-1366,-1636
17232,-3960,6220,-988,103,-2465,13756,-3876,4188,-1236,-34,-2331
17136,-3640,6236,2576,438,-2604,13696,-3220,4232,2247,239,-3057
16844,-2732,7072,6653,69,-3566,13368,-2492,4812,6130,321,-4436
16828,-472,6184,3293,935,-3327,13020,508,3332,2600,21,-3827
17200,-488,6192,1713,480,-3872,13368,12,3384,1239,642,-4086
16832,708,6408,2393,1936,-2067,12936,1644,3392,1947,1478,-2350
16736,1340,6864,390,1255,-1098,12668,2108,4188,96,1350,-1098
16408,932,7144,-1720,1709,-177,12692,1544,5084,-1613,1065,6
16984,144,7888,-3001,-1023,-322,13500,712,5324,-3000,-478,241
16960,-372,7788,-1203,257,136,13356,244,5356,-1009,-64,266
16424,-308,7640,1026,120,366,12776,152,5304,1228,73,170
16884,-304,7480,169,-898,-799,13144,-60,5060,161,-381,-708
16924,-324,7308,1249,-324,-781,13284,88,5144,1224,-437,-998
